c
c
c
c
c
200 40000
63 13 322
63 14 633
63 15 651
63 16 977
63 17 949
63 18 393
63 19 571
63 20 894
63 21 525
63 22 571
63 23 477
63 24 762
63 25 391
63 26 145
63 27 160
63 28 265
63 29 58
63 30 792
63 31 384
63 32 675
63 33 272
63 34 944
63 35 338
63 36 937
63 37 714
63 38 440
63 39 953
63 40 835
63 41 648
63 42 898
63 43 558
63 44 239
63 45 631
63 46 63
63 47 202
63 48 268
63 49 41
63 50 410
63 51 924
63 52 728
63 53 4
63 54 795
63 55 589
63 56 281
63 57 123
63 58 22
63 59 836
63 60 648
63 61 627
63 62 763
63 63 0
63 64 68
63 65 659
63 66 945
63 67 21
63 68 127
63 69 196
63 70 854
63 71 962
63 72 76
63 73 651
63 74 198
63 75 91
63 76 553
63 77 267
63 78 129
63 79 454
63 80 350
63 81 70
63 82 171
63 83 612
63 84 586
63 85 620
63 86 892
63 87 434
63 88 792
63 89 577
63 90 103
63 91 834
63 92 511
63 93 486
63 94 699
63 95 526
63 96 129
63 97 603
63 98 165
63 99 723
63 100 320
63 101 305
63 102 451
63 103 504
63 104 722
63 105 700
63 106 472
63 107 637
63 108 620
63 109 211
63 110 867
63 111 650
63 112 975
63 113 697
63 114 800
63 115 584
63 116 423
63 117 966
63 118 352
63 119 198
63 120 529
63 121 92
63 122 530
63 123 282
63 124 396
63 125 41
63 126 846
63 127 383
63 128 143
63 129 403
63 130 543
63 131 459
63 132 614
63 133 853
63 134 160
63 135 804
63 136 947
63 137 286
63 138 166
63 139 335
63 140 300
63 141 8
63 142 489
63 143 932
63 144 153
63 145 319
63 146 967
63 147 757
63 148 137
63 149 376
63 150 682
63 151 499
63 152 495
63 153 938
63 154 619
63 155 823
63 156 369
63 157 720
63 158 816
63 159 774
63 160 438
63 161 53
63 162 323
63 163 922
63 164 511
63 165 663
63 166 407
63 167 930
63 168 633
63 169 959
63 170 408
63 171 818
63 172 569
63 173 318
63 174 497
63 175 554
63 176 367
63 177 124
63 178 67
63 179 701
63 180 841
63 181 386
63 182 358
63 183 714
63 184 799
63 185 884
63 186 399
63 187 937
63 188 704
63 189 514
63 190 311
63 191 667
63 192 867
63 193 287
63 194 421
63 195 325
63 196 215
63 197 693
63 198 185
63 199 791
64 0 24
64 1 358
64 2 639
64 3 690
64 4 190
64 5 225
64 6 104
64 7 656
64 8 975
64 9 270
64 10 438
64 11 165
64 12 155
64 13 641
64 14 418
64 15 300
64 16 78
64 17 992
64 18 320
64 19 875
64 20 549
64 21 991
64 22 151
64 23 453
64 24 723
64 25 405
64 26 538
64 27 197
64 28 472
64 29 113
64 30 341
64 31 852
64 32 699
64 33 872
64 34 115
64 35 586
64 36 631
64 37 522
64 38 878
64 39 918
64 40 934
64 41 133
64 42 889
64 43 110
64 44 181
64 45 854
64 46 655
64 47 174
64 48 341
64 49 831
64 50 772
64 51 632
64 52 435
64 53 156
64 54 583
64 55 706
64 56 271
64 57 87
64 58 462
64 59 379
64 60 440
64 61 43
64 62 37
64 63 633
64 64 0
64 65 538
64 66 552
64 67 335
64 68 786
64 69 913
64 70 518
64 71 503
64 72 517
64 73 237
64 74 170
64 75 473
64 76 22
64 77 168
64 78 619
64 79 97
64 80 582
64 81 921
64 82 698
64 83 515
64 84 744
64 85 567
64 86 439
64 87 462
64 88 126
64 89 112
64 90 820
64 91 694
64 92 26
64 93 98
64 94 594
64 95 280
64 96 170
64 97 534
64 98 287
64 99 899
64 100 76
64 101 330
64 102 836
64 103 567
64 104 101
64 105 587
64 106 539
64 107 295
64 108 231
64 109 815
64 110 544
64 111 60
64 112 397
64 113 109
64 114 658
64 115 203
64 116 145
64 117 778
64 118 379
64 119 794
64 120 279
64 121 448
64 122 401
64 123 511
64 124 303
64 125 449
64 126 92
64 127 103
64 128 29
64 129 80
64 130 722
64 131 204
64 132 531
64 133 54
64 134 581
64 135 481
64 136 266
64 137 506
64 138 640
64 139 864
64 140 628
64 141 745
64 142 701
64 143 260
64 144 103
64 145 946
64 146 38
64 147 483
64 148 198
64 149 407
64 150 492
64 151 710
64 152 279
64 153 929
64 154 249
64 155 777
64 156 796
64 157 846
64 158 501
64 159 651
64 160 962
64 161 419
64 162 355
64 163 61
64 164 530
64 165 103
64 166 479
64 167 48
64 168 389
64 169 624
64 170 68
64 171 950
64 172 163
64 173 9
64 174 854
64 175 30
64 176 214
64 177 291
64 178 634
64 179 364
64 180 202
64 181 418
64 182 874
64 183 242
64 184 240
64 185 18
64 186 327
64 187 233
64 188 943
64 189 720
64 190 69
64 191 828
64 192 683
64 193 109
64 194 30
64 195 208
64 196 675
64 197 541
64 198 468
64 199 669
65 0 266
65 1 527
65 2 414
65 3 988
65 4 611
65 5 165
65 6 531
65 7 212
65 8 14
65 9 139
65 10 401
65 11 112
65 12 723
65 13 497
65 14 254
65 15 937
65 16 388
65 17 268
65 18 612
65 19 623
65 20 459
65 21 984
65 22 751
65 23 723
65 24 657
65 25 764
65 26 113
65 27 489
65 28 261
65 29 451
65 30 354
65 31 241
65 32 300
65 33 347
65 34 641
65 35 537
65 36 554
65 37 933
65 38 133
65 39 839
65 40 10
65 41 961
65 42 471
65 43 728
65 44 681
65 45 846
65 46 129
65 47 593
65 48 115
65 49 614
65 50 904
65 51 239
65 52 397
65 53 799
65 54 102
65 55 635
65 56 602
65 57 202
65 58 475
65 59 810
65 60 549
65 61 667
65 62 389
65 63 396
65 64 243
65 65 0
65 66 458
65 67 808
65 68 989
65 69 845
65 70 214
65 71 776
65 72 551
65 73 373
65 74 54
65 75 26
65 76 590
65 77 58
65 78 445
65 79 16
65 80 573
65 81 154
65 82 256
65 83 280
65 84 855
65 85 863
65 86 523
65 87 623
65 88 605
65 89 790
65 90 545
65 91 74
65 92 7
65 93 569
65 94 876
65 95 118
65 96 876
65 97 136
65 98 156
65 99 770
65 100 286
65 101 992
65 102 500
65 103 3
65 104 527
65 105 275
65 106 257
65 107 338
65 108 440
65 109 316
65 110 379
65 111 101
65 112 306
65 113 283
65 114 179
65 115 872
65 116 805
65 117 880
65 118 53
65 119 446
65 120 712
65 121 391
65 122 244
65 123 522
65 124 397
65 125 280
65 126 127
65 127 801
65 128 201
65 129 208
65 130 154
65 131 508
65 132 178
65 133 138
65 134 495
65 135 614
65 136 744
65 137 560
65 138 946
65 139 137
65 140 304
65 141 380
65 142 399
65 143 715
65 144 494
65 145 975
65 146 280
65 147 75
65 148 185
65 149 303
65 150 606
65 151 735
65 152 382
65 153 414
65 154 218
65 155 959
65 156 484
65 157 11
65 158 412
65 159 716
65 160 513
65 161 471
65 162 366
65 163 907
65 164 712
65 165 545
65 166 53
65 167 594
65 168 822
65 169 228
65 170 272
65 171 294
65 172 716
65 173 740
65 174 594
65 175 585
65 176 952
65 177 276
65 178 431
65 179 839
65 180 752
65 181 499
65 182 113
65 183 830
65 184 908
65 185 68
65 186 326
65 187 439
65 188 782
65 189 335
65 190 610
65 191 563
65 192 603
65 193 144
65 194 811
65 195 88
65 196 164
65 197 111
65 198 486
65 199 33
66 0 282
66 1 660
66 2 224
66 3 251
66 4 483
66 5 244
66 6 306
66 7 865
66 8 969
66 9 424
66 10 622
66 11 163
66 12 804
66 13 497
66 14 362
66 15 565
66 16 282
66 17 548
66 18 165
66 19 376
66 20 449
66 21 298
66 22 829
66 23 303
66 24 542
66 25 51
66 26 218
66 27 189
66 28 193
66 29 729
66 30 408
66 31 117
66 32 70
66 33 805
66 34 352
66 35 689
66 36 188
66 37 699
66 38 823
66 39 134
66 40 79
66 41 812
66 42 836
66 43 710
66 44 428
66 45 714
66 46 603
66 47 558
66 48 262
66 49 467
66 50 743
66 51 83
66 52 847
66 53 15
66 54 113
66 55 281
66 56 263
66 57 499
66 58 799
66 59 85
66 60 313
66 61 505
66 62 92
66 63 51
66 64 575
66 65 250
66 66 0
66 67 762
66 68 718
66 69 153
66 70 388
66 71 80
66 72 950
66 73 380
66 74 289
66 75 450
66 76 383
66 77 809
66 78 996
66 79 626
66 80 557
66 81 871
66 82 358
66 83 96
66 84 67
66 85 940
66 86 89
66 87 341
66 88 206
66 89 365
66 90 25
66 91 245
66 92 771
66 93 145
66 94 929
66 95 43
66 96 500
66 97 916
66 98 417
66 99 389
66 100 546
66 101 156
66 102 987
66 103 778
66 104 738
66 105 701
66 106 706
66 107 299
66 108 445
66 109 204
66 110 330
66 111 423
66 112 104
66 113 832
66 114 211
66 115 664
66 116 162
66 117 74
66 118 916
66 119 924
66 120 876
66 121 237
66 122 28
66 123 55
66 124 442
66 125 627
66 126 46
66 127 901
66 128 139
66 129 303
66 130 412
66 131 191
66 132 220
66 133 637
66 134 2
66 135 448
66 136 796
66 137 265
66 138 963
66 139 955
66 140 48
66 141 193
66 142 394
66 143 291
66 144 821
66 145 927
66 146 498
66 147 19
66 148 955
66 149 160
66 150 524
66 151 310
66 152 42
66 153 841
66 154 951
66 155 207
66 156 271
66 157 981
66 158 429
66 159 602
66 160 153
66 161 582
66 162 283
66 163 466
66 164 961
66 165 851
66 166 708
66 167 539
66 168 569
66 169 567
66 170 305
66 171 661
66 172 17
66 173 946
66 174 537
66 175 483
66 176 530
66 177 379
66 178 47
66 179 476
66 180 992
66 181 320
66 182 791
66 183 865
66 184 123
66 185 611
66 186 388
66 187 44
66 188 951
66 189 507
66 190 975
66 191 462
66 192 975
66 193 509
66 194 847
66 195 543
66 196 581
66 197 958
66 198 174
66 199 245
67 0 119
67 1 575
67 2 212
67 3 668
67 4 373
67 5 780
67 6 687
67 7 225
67 8 216
67 9 488
67 10 21
67 11 869
67 12 448
67 13 690
67 14 234
67 15 39
67 16 925
67 17 183
67 18 764
67 19 128
67 20 689
67 21 878
67 22 254
67 23 734
67 24 669
67 25 853
67 26 468
67 27 52
67 28 944
67 29 75
67 30 289
67 31 376
67 32 831
67 33 116
67 34 207
67 35 760
67 36 760
67 37 368
67 38 241
67 39 745
67 40 248
67 41 762
67 42 860
67 43 493
67 44 821
67 45 564
67 46 799
67 47 616
67 48 957
67 49 37
67 50 923
67 51 984
67 52 918
67 53 769
67 54 201
67 55 943
67 56 803
67 57 47
67 58 415
67 59 135
67 60 220
67 61 682
67 62 983
67 63 101
67 64 730
67 65 787
67 66 402
67 67 0
67 68 136
67 69 322
67 70 345
67 71 705
67 72 908
67 73 377
67 74 692
67 75 600
67 76 988
67 77 419
67 78 629
67 79 682
67 80 265
67 81 385
67 82 632
67 83 708
67 84 818
67 85 883
67 86 202
67 87 15
67 88 569
67 89 702
67 90 651
67 91 441
67 92 191
67 93 672
67 94 445
67 95 414
67 96 477
67 97 993
67 98 444
67 99 324
67 100 93
67 101 290
67 102 426
67 103 917
67 104 585
67 105 627
67 106 269
67 107 490
67 108 289
67 109 395
67 110 307
67 111 731
67 112 464
67 113 973
67 114 157
67 115 777
67 116 210
67 117 258
67 118 933
67 119 755
67 120 381
67 121 270
67 122 680
67 123 953
67 124 375
67 125 234
67 126 715
67 127 815
67 128 590
67 129 881
67 130 844
67 131 946
67 132 602
67 133 234
67 134 686
67 135 909
67 136 134
67 137 595
67 138 847
67 139 231
67 140 4
67 141 232
67 142 581
67 143 871
67 144 264
67 145 619
67 146 885
67 147 499
67 148 394
67 149 190
67 150 525
67 151 785
67 152 459
67 153 414
67 154 42
67 155 123
67 156 588
67 157 555
67 158 183
67 159 544
67 160 999
67 161 155
67 162 820
67 163 87
67 164 913
67 165 635
67 166 743
67 167 486
67 168 757
67 169 390
67 170 121
67 171 613
67 172 854
67 173 795
67 174 385
67 175 794
67 176 151
67 177 760
67 178 769
67 179 258
67 180 337
67 181 793
67 182 520
67 183 396
67 184 618
67 185 761
67 186 1
67 187 376
67 188 9
67 189 710
67 190 69
67 191 229
67 192 706
67 193 938
67 194 221
67 195 865
67 196 159
67 197 210
67 198 679
67 199 377
68 0 809
68 1 18
68 2 403
68 3 183
68 4 735
68 5 652
68 6 935
68 7 379
68 8 734
68 9 904
68 10 712
68 11 634
68 12 636
68 13 562
68 14 584
68 15 437
68 16 252
68 17 304
68 18 973
68 19 860
68 20 785
68 21 960
68 22 556
68 23 644
68 24 713
68 25 299
68 26 520
68 27 586
68 28 213
68 29 337
68 30 614
68 31 793
68 32 742
68 33 788
68 34 610
68 35 751
68 36 59
68 37 748
68 38 725
68 39 759
68 40 811
68 41 380
68 42 965
68 43 552
68 44 774
68 45 524
68 46 716
68 47 528
68 48 21
68 49 926
68 50 96
68 51 893
68 52 284
68 53 822
68 54 982
68 55 379
68 56 527
68 57 470
68 58 727
68 59 66
68 60 242
68 61 868
68 62 757
68 63 327
68 64 140
68 65 842
68 66 975
68 67 10
68 68 0
68 69 579
68 70 477
68 71 390
68 72 864
68 73 320
68 74 635
68 75 676
68 76 497
68 77 757
68 78 378
68 79 826
68 80 284
68 81 964
68 82 473
68 83 431
68 84 134
68 85 341
68 86 11
68 87 733
68 88 853
68 89 109
68 90 276
68 91 642
68 92 30
68 93 86
68 94 950
68 95 6
68 96 142
68 97 798
68 98 119
68 99 859
68 100 44
68 101 763
68 102 143
68 103 187
68 104 214
68 105 289
68 106 761
68 107 616
68 108 781
68 109 739
68 110 675
68 111 88
68 112 61
68 113 220
68 114 893
68 115 653
68 116 857
68 117 120
68 118 341
68 119 775
68 120 744
68 121 584
68 122 941
68 123 243
68 124 209
68 125 446
68 126 158
68 127 29
68 128 66
68 129 627
68 130 153
68 131 646
68 132 303
68 133 203
68 134 469
68 135 360
68 136 208
68 137 257
68 138 830
68 139 930
68 140 414
68 141 618
68 142 369
68 143 178
68 144 182
68 145 265
68 146 236
68 147 582
68 148 801
68 149 64
68 150 466
68 151 842
68 152 945
68 153 591
68 154 167
68 155 993
68 156 259
68 157 643
68 158 810
68 159 248
68 160 962
68 161 587
68 162 951
68 163 202
68 164 979
68 165 67
68 166 306
68 167 898
68 168 915
68 169 859
68 170 210
68 171 700
68 172 25
68 173 790
68 174 432
68 175 407
68 176 817
68 177 990
68 178 45
68 179 488
68 180 43
68 181 666
68 182 945
68 183 931
68 184 311
68 185 960
68 186 148
68 187 223
68 188 463
68 189 926
68 190 910
68 191 543
68 192 670
68 193 408
68 194 431
68 195 298
68 196 558
68 197 281
68 198 809
68 199 77
69 0 802
69 1 727
69 2 288
69 3 988
69 4 292
69 5 817
69 6 246
69 7 202
69 8 855
69 9 414
69 10 663
69 11 304
69 12 31
69 13 390
69 14 260
69 15 366
69 16 161
69 17 970
69 18 759
69 19 678
69 20 181
69 21 439
69 22 351
69 23 801
69 24 231
69 25 34
69 26 606
69 27 378
69 28 451
69 29 660
69 30 964
69 31 18
69 32 381
69 33 430
69 34 833
69 35 895
69 36 701
69 37 66
69 38 462
69 39 229
69 40 611
69 41 246
69 42 334
69 43 412
69 44 736
69 45 395
69 46 598
69 47 440
69 48 188
69 49 716
69 50 93
69 51 627
69 52 753
69 53 166
69 54 541
69 55 279
69 56 534
69 57 660
69 58 5
69 59 608
69 60 880
69 61 378
69 62 398
69 63 327
69 64 843
69 65 351
69 66 496
69 67 944
69 68 812
69 69 0
69 70 581
69 71 882
69 72 53
69 73 136
69 74 349
69 75 781
69 76 630
69 77 445
69 78 24
69 79 664
69 80 604
69 81 200
69 82 331
69 83 939
69 84 716
69 85 482
69 86 394
69 87 487
69 88 558
69 89 962
69 90 304
69 91 997
69 92 151
69 93 11
69 94 327
69 95 174
69 96 785
69 97 834
69 98 620
69 99 510
69 100 88
69 101 501
69 102 220
69 103 773
69 104 593
69 105 204
69 106 609
69 107 600
69 108 514
69 109 903
69 110 947
69 111 885
69 112 896
69 113 389
69 114 497
69 115 965
69 116 681
69 117 136
69 118 623
69 119 735
69 120 850
69 121 86
69 122 111
69 123 753
69 124 536
69 125 59
69 126 624
69 127 67
69 128 162
69 129 377
69 130 149
69 131 442
69 132 100
69 133 188
69 134 130
69 135 669
69 136 310
69 137 651
69 138 492
69 139 506
69 140 107
69 141 398
69 142 669
69 143 269
69 144 394
69 145 194
69 146 483
69 147 572
69 148 100
69 149 638
69 150 683
69 151 344
69 152 258
69 153 996
69 154 468
69 155 356
69 156 620
69 157 494
69 158 436
69 159 524
69 160 990
69 161 171
69 162 407
69 163 873
69 164 275
69 165 117
69 166 73
69 167 502
69 168 968
69 169 249
69 170 929
69 171 462
69 172 686
69 173 431
69 174 702
69 175 667
69 176 509
69 177 124
69 178 993
69 179 377
69 180 286
69 181 564
69 182 856
69 183 927
69 184 449
69 185 625
69 186 16
69 187 220
69 188 342
69 189 814
69 190 9
69 191 860
69 192 109
69 193 146
69 194 539
69 195 764
69 196 735
69 197 11
69 198 948
69 199 904
70 0 954
70 1 377
70 2 339
70 3 570
70 4 593
70 5 136
70 6 428
70 7 590
70 8 645
70 9 690
70 10 809
70 11 958
70 12 769
70 13 367
70 14 373
70 15 7
70 16 943
70 17 594
70 18 343
70 19 44
70 20 895
70 21 487
70 22 669
70 23 809
70 24 341
70 25 870
70 26 911
70 27 779
70 28 737
70 29 150
70 30 97
70 31 464
70 32 32
70 33 329
70 34 696
70 35 389
70 36 629
70 37 626
70 38 669
70 39 350
70 40 499
70 41 234
70 42 92
70 43 132
70 44 922
70 45 153
70 46 497
70 47 725
70 48 804
70 49 31
70 50 202
70 51 635
70 52 457
70 53 494
70 54 245
70 55 29
70 56 235
70 57 768
70 58 429
70 59 427
70 60 724
70 61 386
70 62 734
70 63 8
70 64 710
70 65 966
70 66 722
70 67 924
70 68 527
70 69 789
70 70 0
70 71 692
70 72 433
70 73 664
70 74 558
70 75 399
70 76 621
70 77 381
70 78 687
70 79 272
70 80 70
70 81 994
70 82 752
70 83 386
70 84 835
70 85 761
70 86 282
70 87 637
70 88 72
70 89 29
70 90 972
70 91 994
70 92 316
70 93 932
70 94 872
70 95 855
70 96 808
70 97 723
70 98 552
70 99 612
70 100 182
70 101 633
70 102 885
70 103 169
70 104 128
70 105 807
70 106 67
70 107 650
70 108 999
70 109 725
70 110 262
70 111 501
70 112 410
70 113 395
70 114 69
70 115 325
70 116 348
70 117 697
70 118 519
70 119 12
70 120 169
70 121 788
70 122 286
70 123 179
70 124 120
70 125 193
70 126 968
70 127 365
70 128 634
70 129 591
70 130 302
70 131 24
70 132 553
70 133 510
70 134 651
70 135 543
70 136 296
70 137 313
70 138 553
70 139 775
70 140 679
70 141 697
70 142 57
70 143 544
70 144 452
70 145 953
70 146 373
70 147 34
70 148 118
70 149 550
70 150 114
70 151 668
70 152 442
70 153 738
70 154 196
70 155 120
70 156 24
70 157 194
70 158 277
70 159 668
70 160 933
70 161 934
70 162 404
70 163 90
70 164 327
70 165 575
70 166 788
70 167 213
70 168 548
70 169 464
70 170 434
70 171 494
70 172 483
70 173 306
70 174 931
70 175 259
70 176 133
70 177 121
70 178 808
70 179 605
70 180 156
70 181 192
70 182 947
70 183 11
70 184 501
70 185 703
70 186 205
70 187 818
70 188 186
70 189 680
70 190 799
70 191 277
70 192 745
70 193 294
70 194 552
70 195 664
70 196 734
70 197 855
70 198 159
70 199 896
71 0 336
71 1 400
71 2 330
71 3 78
71 4 470
71 5 611
71 6 657
71 7 452
71 8 726
71 9 300
71 10 365
71 11 24
71 12 762
71 13 188
71 14 456
71 15 8
71 16 61
71 17 938
71 18 450
71 19 668
71 20 932
71 21 162
71 22 379
71 23 431
71 24 726
71 25 125
71 26 395
71 27 201
71 28 324
71 29 656
71 30 479
71 31 964
71 32 839
71 33 992
71 34 715
71 35 459
71 36 170
71 37 710
71 38 106
71 39 144
71 40 851
71 41 116
71 42 543
71 43 856
71 44 591
71 45 50
71 46 562
71 47 285
71 48 195
71 49 247
71 50 449
71 51 981
71 52 873
71 53 695
71 54 268
71 55 832
71 56 690
71 57 455
71 58 924
71 59 789
71 60 157
71 61 372
71 62 874
71 63 368
71 64 263
71 65 667
71 66 10
71 67 482
71 68 307
71 69 737
71 70 349
71 71 0
71 72 804
71 73 373
71 74 963
71 75 743
71 76 83
71 77 316
71 78 620
71 79 158
71 80 397
71 81 727
71 82 976
71 83 256
71 84 719
71 85 583
71 86 398
71 87 465
71 88 727
71 89 902
71 90 980
71 91 738
71 92 27
71 93 786
71 94 637
71 95 744
71 96 281
71 97 948
71 98 264
71 99 973
71 100 115
71 101 101
71 102 621
71 103 942
71 104 847
71 105 129
71 106 193
71 107 56
71 108 903
71 109 575
71 110 422
71 111 623
71 112 888
71 113 427
71 114 332
71 115 5
71 116 641
71 117 713
71 118 691
71 119 897
71 120 647
71 121 147
71 122 998
71 123 549
71 124 985
71 125 181
71 126 584
71 127 114
71 128 233
71 129 334
71 130 532
71 131 552
71 132 185
71 133 925
71 134 172
71 135 121
71 136 442
71 137 895
71 138 295
71 139 496
71 140 835
71 141 902
71 142 163
71 143 297
71 144 278
71 145 596
71 146 731
71 147 214
71 148 720
71 149 597
71 150 817
71 151 113
71 152 201
71 153 82
71 154 330
71 155 861
71 156 988
71 157 358
71 158 818
71 159 625
71 160 998
71 161 308
71 162 39
71 163 4
71 164 102
71 165 640
71 166 414
71 167 885
71 168 101
71 169 166
71 170 411
71 171 537
71 172 124
71 173 289
71 174 599
71 175 396
71 176 249
71 177 945
71 178 859
71 179 630
71 180 208
71 181 108
71 182 733
71 183 927
71 184 470
71 185 210
71 186 722
71 187 869
71 188 510
71 189 673
71 190 466
71 191 463
71 192 663
71 193 267
71 194 565
71 195 21
71 196 642
71 197 318
71 198 727
71 199 571
72 0 647
72 1 15
72 2 401
72 3 316
72 4 45
72 5 731
72 6 447
72 7 549
72 8 896
72 9 300
72 10 166
72 11 512
72 12 381
72 13 144
72 14 566
72 15 169
72 16 86
72 17 636
72 18 711
72 19 446
72 20 115
72 21 286
72 22 533
72 23 926
72 24 881
72 25 623
72 26 637
72 27 645
72 28 972
72 29 132
72 30 496
72 31 842
72 32 602
72 33 593
72 34 614
72 35 215
72 36 699
72 37 695
72 38 305
72 39 38
72 40 181
72 41 565
72 42 445
72 43 737
72 44 846
72 45 630
72 46 608
72 47 944
72 48 776
72 49 542
72 50 3
72 51 940
72 52 293
72 53 356
72 54 142
72 55 60
72 56 384
72 57 250
72 58 230
72 59 988
72 60 292
72 61 997
72 62 687
72 63 824
72 64 368
72 65 967
72 66 972
72 67 40
72 68 352
72 69 7
72 70 12
72 71 25
72 72 0
72 73 907
72 74 563
72 75 502
72 76 581
72 77 245
72 78 906
72 79 977
72 80 509
72 81 103
72 82 28
72 83 375
72 84 948
72 85 652
72 86 11
72 87 506
72 88 165
72 89 137
72 90 27
72 91 944
72 92 357
72 93 882
72 94 682
72 95 626
72 96 403
72 97 39
72 98 773
72 99 101
72 100 318
72 101 57
72 102 84
72 103 223
72 104 871
72 105 271
72 106 887
72 107 638
72 108 33
72 109 127
72 110 821
72 111 42
72 112 64
72 113 912
72 114 140
72 115 575
72 116 79
72 117 583
72 118 925
72 119 809
72 120 505
72 121 311
72 122 844
72 123 346
72 124 523
72 125 260
72 126 949
72 127 472
72 128 272
72 129 532
72 130 305
72 131 265
72 132 331
72 133 279
72 134 613
72 135 543
72 136 335
72 137 835
72 138 848
72 139 819
72 140 107
72 141 185
72 142 535
72 143 605
72 144 401
72 145 361
72 146 849
72 147 486
72 148 436
72 149 961
72 150 799
72 151 310
72 152 826
72 153 452
72 154 368
72 155 11
72 156 361
72 157 445
72 158 367
72 159 343
72 160 480
72 161 233
72 162 979
72 163 352
72 164 475
72 165 49
72 166 98
72 167 153
72 168 595
72 169 957
72 170 719
72 171 929
72 172 983
72 173 705
72 174 758
72 175 577
72 176 820
72 177 404
72 178 420
72 179 354
72 180 751
72 181 772
72 182 212
72 183 939
72 184 536
72 185 90
72 186 604
72 187 20
72 188 383
72 189 594
72 190 301
72 191 284
72 192 659
72 193 513
72 194 530
72 195 924
72 196 995
72 197 577
72 198 630
72 199 839
73 0 835
73 1 596
73 2 325
73 3 633
73 4 37
73 5 804
73 6 112
73 7 903
73 8 969
73 9 607
73 10 581
73 11 404
73 12 812
73 13 759
73 14 222
73 15 577
73 16 540
73 17 427
73 18 835
73 19 645
73 20 485
73 21 282
73 22 114
73 23 75
73 24 277
73 25 800
73 26 944
73 27 580
73 28 448
73 29 300
73 30 702
73 31 581
73 32 297
73 33 620
73 34 25
73 35 556
73 36 956
73 37 170
73 38 460
73 39 462
73 40 71
73 41 46
73 42 424
73 43 737
73 44 169
73 45 223
73 46 177
73 47 961
73 48 714
73 49 264
73 50 990
73 51 746
73 52 221
73 53 341
73 54 979
73 55 306
73 56 409
73 57 736
73 58 94
73 59 378
73 60 357
73 61 411
73 62 195
73 63 589
73 64 127
73 65 717
73 66 642
73 67 670
73 68 285
73 69 912
73 70 351
73 71 213
73 72 623
73 73 0
73 74 777
73 75 958
73 76 444
73 77 490
73 78 477
73 79 631
73 80 654
73 81 205
73 82 54
73 83 512
73 84 122
73 85 882
73 86 494
73 87 455
73 88 812
73 89 995
73 90 572
73 91 480
73 92 564
73 93 407
73 94 806
73 95 631
73 96 370
73 97 913
73 98 183
73 99 829
73 100 257
73 101 765
73 102 645
73 103 644
73 104 169
73 105 516
73 106 513
73 107 612
73 108 184
73 109 5
73 110 504
73 111 130
73 112 529
73 113 228
73 114 453
73 115 101
73 116 889
73 117 378
73 118 66
73 119 510
73 120 296
73 121 594
73 122 148
73 123 367
73 124 657
73 125 896
73 126 734
73 127 88
73 128 470
73 129 575
73 130 754
73 131 655
73 132 117
73 133 853
73 134 952
73 135 939
73 136 846
73 137 94
73 138 409
73 139 588
73 140 829
73 141 151
73 142 770
73 143 917
73 144 768
73 145 66
73 146 281
73 147 520
73 148 860
73 149 818
73 150 321
73 151 703
73 152 478
73 153 940
73 154 379
73 155 268
73 156 38
73 157 849
73 158 58
73 159 894
73 160 846
73 161 322
73 162 129
73 163 520
73 164 986
73 165 714
73 166 956
73 167 822
73 168 397
73 169 609
73 170 240
73 171 262
73 172 850
73 173 302
73 174 714
73 175 39
73 176 725
73 177 707
73 178 602
73 179 351
73 180 405
73 181 768
73 182 667
73 183 366
73 184 923
73 185 735
73 186 847
73 187 477
73 188 930
73 189 538
73 190 701
73 191 53
73 192 783
73 193 683
73 194 409
73 195 448
73 196 932
73 197 65
73 198 693
73 199 992
74 0 433
74 1 173
74 2 347
74 3 810
74 4 598
74 5 510
74 6 910
74 7 287
74 8 57
74 9 631
74 10 260
74 11 831
74 12 510
74 13 779
74 14 906
74 15 644
74 16 757
74 17 334
74 18 258
74 19 611
74 20 497
74 21 441
74 22 660
74 23 831
74 24 745
74 25 707
74 26 530
74 27 416
74 28 47
74 29 468
74 30 895
74 31 17
74 32 27
74 33 951
74 34 113
74 35 112
74 36 66
74 37 450
74 38 314
74 39 709
74 40 836
74 41 810
74 42 684
74 43 680
74 44 863
74 45 652
74 46 261
74 47 621
74 48 685
74 49 680
74 50 145
74 51 397
74 52 132
74 53 632
74 54 522
74 55 618
74 56 404
74 57 464
74 58 675
74 59 205
74 60 580
74 61 895
74 62 59
74 63 57
74 64 683
74 65 134
74 66 467
74 67 951
74 68 494
74 69 984
74 70 910
74 71 469
74 72 533
74 73 848
74 74 0
74 75 90
74 76 191
74 77 57
74 78 732
74 79 609
74 80 244
74 81 472
74 82 954
74 83 586
74 84 716
74 85 353
74 86 875
74 87 649
74 88 868
74 89 337
74 90 712
74 91 29
74 92 701
74 93 942
74 94 330
74 95 654
74 96 640
74 97 733
74 98 407
74 99 283
74 100 336
74 101 50
74 102 145
74 103 429
74 104 637
74 105 711
74 106 109
74 107 399
74 108 444
74 109 591
74 110 732
74 111 739
74 112 395
74 113 416
74 114 124
74 115 330
74 116 2
74 117 119
74 118 521
74 119 581
74 120 105
74 121 556
74 122 691
74 123 462
74 124 177
74 125 523
74 126 905
74 127 522
74 128 353
74 129 436
74 130 219
74 131 858
74 132 412
74 133 220
74 134 317
74 135 252
74 136 567
74 137 277
74 138 16
74 139 376
74 140 817
74 141 856
74 142 361
